ID,Nome,Localidade,Profissao
19319229,L�ia Cisneiros,Viseu    Tondela    Caparrosa    910    1 802,Programador / Desenvolvedor de software
73569351,C�ndido Lage,Viseu    Tarouca    Vila Chã da Beira    234    619,Cientista de dados
78187311,Eleut�rio Rebocho,Guarda    Vila Nova de Foz Côa    Touça    253    989,Tradutor
17030913,Xavier Gorj�o,Viana do castelo    Caminha    Vilarelho    983    390,Técnico administrativo
39817026,Darlene Bel�m,Porto    Penafiel    Paço de Sousa    3 998     835,Diretor de hotel
22292230,Graciete Rocha,Santarem    Chamusca    Pinheiro Grande    1 051     3 216,Dentista
82549693,Valesca Bastos,Braga    Fafe    Pedraído    321    447,Serralheiro
21681821,Dulcineia Monsanto,Castelo Branco    Sertã    Pedrógão Pequeno    916    4 275,Jornalista
11394232,No�lia Gois,Setúbal    Almada    Feijó    16 072     420,Biólogo
38290036,Edelmiro Caminha,Faro    Alcoutim    Martim Longo    1 384     13 414,Biólogo
20991029,P�ricles Arruda,Lisboa    Alenquer    Aldeia Gavinha    1 173     822,Músico
97465010,Larissa Gentil,Açores    Sta. Cruz das Flores    Cedros    152    1 055,Canalizador
47337936,Josefa Jardim,Bragança    Alfândega da Fé    Vilares de Vilariça    314    1 449,Operador de máquinas
92955930,�rica Aranha,Évora    Portel    Vera Cruz    456    4 458,Gestor de produto
23616960,Ernane Carvalheiro,Coimbra    Coimbra    Sta. Clara    9 637     977,Rececionista de hotel
30967045,C�ntia Hollanda,Vila Real    Chaves    Calvão    450    1 964,Engenheiro industrial
26822040,Jacob Albuquerque,Bragança    Vimioso    Uva    172    3 493,Assistente social
83772227,Carmo Br�s,Vila Real    Chaves    Faiões    880    794,Maquinista
25837949,Julieta Lucas,Lisboa    Lisboa    S. Miguel    1 777     6,Pedreiro
35995550,�lvaro Jord�o,Porto    Penafiel    Santiago de Subarrifana    1 050     175,Fotógrafo
81249800,Denise Ilha,Santarem    Rio Maior    Arruda dos Pisões    425    970,Assistente social
56318406,Elaine Caneira,Vila Real    Boticas    Pinho    478    2 256,Consultor financeiro
46024788,Nat�lia Caparica,Guarda    Sabugal    Aldeia Velha    490    1 885,Técnico administrativo
22976998,Romeu Alancastre,Lisboa    Amadora    Brandoa    15 647     239,Fotógrafo
61481875,Isis Fi�es,Braga    Braga    Escudeiros    1 050     388,Comercial / vendedor
10635774,Priscilo Bragan�a,Coimbra    Arganil    Barril de Alva    386    331,Esteticista
16425417,Caetana Gorj�o,Braga    Amares    Paredes Secas    156    189,Designer gráfico
43515962,M�rcia Concei��o,Braga    Terras de Bouro Brufe    57    645,Engenheiro químico
27923906,Alexander Melo,Bragança    Vinhais    Vale de Janeiro    153    1 498,Babysitter
23068899,Oct�via R�os,Aveiro    Oliveira de Azemeis    Cesar    3 288     656,Cabeleireiro
15867755,Edna Miranda,Guarda    Trancoso    Póvoa do Concelho    259    1 084,Juiz
43953371,Aline Varanda,Porto    Paços de Ferreira    Sanfins de Ferreira    3 005     653,Auditor
31908394,Dinarte Cola�o,Viseu    Mangualde    Santiago de Cassurrães    1 412     2 234,Notário
33575573,Rebeca Mota,Setúbal    Barreiro    Verderena    11 514     94,Engenheiro agrónomo
10471519,Jacy Quinzeiro,Braga    Guimarães    Briteiros (Santo Estevão)    1 348     296,Canalizador
53177059,Vilmar Belchiorinho,Braga    Amares    Caldelas    1 013     447,Investigador
15397885,Fernanda Souto Maior,Leiria    Porto de Mós    Mira de Aire    3 951     1 677,Animador turístico
76049078,Gilberta Gra�a,Vila Real    Peso da Régua    Vilarinho dos Freires    1 013     832,Gestor de marketing
64692414,Nat�lia Moutinho,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Louredo    403    139,Biólogo
17323279,Sa�l Bezerra,Faro    S. Brás de Alportel    S. Brás de Alportel    10 032     15 005,Operador logístico
57745875,Ronaldo Palha,Açores    Horta    Horta (Conceição)    1 157     274,Empreendedor
15130292,Natividade Boga,Bragança    Alfândega da Fé    Cerejais    247    1 679,Influenciador digital
38874221,Levi Saloio,Porto    Póvoa de Varzim    Balazar    2 475     1 157,Assistente dentário
78711177,Tom� Cambezes,Vila Real    Vila Pouca de Aguiar    Vreia de Bornes    794    1 757,Videógrafo
99849003,Patr�cio Vergueiro,Braga    Celorico de Basto    Carvalho    838    751,Comercial / vendedor
62085101,Isabel Villaverde,Braga    Guimarães    Sande (S. Clemente)    1 722     579,Educador social
98287736,Jorge Pe�anha,Viana do castelo    Ponte de Lima    Queijada    328    290,Educador social
15526173,Evaldo Vilaverde,Guarda    Gouveia    Folgosinho    580    5 233,Técnico de recursos humanos
81217609,Ros�ria Rebello,Viana do castelo    Vila Nova de Cerveira    Loivo    859    526,Médico
13410185,Ac�rcio Vilalobos,Castelo Branco    Covilhã    Covilhã (S. Martinho)    4 911     884,Videógrafo
21039650,Cleide Berenguer,Coimbra    Oliveira do Hospital    Vila Franca da Beira    555    723,Maquinista
15681517,Martim Aguiar,Viana do castelo    Arcos de Valdevez    Cendufe    403    211,Guia turístico
61276525,Laurentina J�dice,Porto    Paredes    Sobreira    4 079     2 102,Gestor de projetos IT
40398611,Ad�o Bel�m,Faro    Aljezur    Vaqueiros    693    14 563,Engenheiro civil
17500727,Am�rico Macieira,Coimbra    Lousã    Lousã    10 395     5 739,Serralheiro
20857480,C�tia Bensa�de,Coimbra    Arganil    Benfeita    503    2 210,Especialista em inteligência artificial
91422008,D�rio Milheiro,Braga    Barcelos    Galegos (Sta. Maria)    3 081     319,Polícia
28254801,Manuela Alancastre,Bragança    Bragança    Deilão    219    4 214,Nutricionista
37847592,Marcela Can�rio,Guarda    Seia    Sandomil    1 108     1 428,Especialista em inteligência artificial
15608756,Anderson Pedro,Viseu    Viseu    Couto de Cima    886    1 302,Enfermeiro
38827014,Artur Cort�s,Leiria    Leiria    Caranguejeira    4 992     3 021,Assistente social
17976052,Ricardina Landim,Guarda    Guarda    Gonçalo Bocas    217    686,Procurador
18316823,Ismael Abasto,Viseu    Mangualde    Santiago de Cassurrães    1 412     2 234,Engenheiro agrónomo
76285795,Ma�sa Coimbra,Braga    Barcelos    Areias    1 092     276,Especialista em inteligência artificial
15915369,Carminda Ponte,Coimbra    Coimbra    Coimbra (Almedina)    1 557     109,Gestor de transportes
80192456,Virgolina Belo,Faro    Castro Marim    Giões    307    6 595,Guarda prisional
38021817,Eul�lia Liberato,Lisboa    Oeiras    Cruz Quebrada-Dafundo    6 591     300,Diretor de hotel
18691257,D�bora Rebimbas,Viana do castelo    Ponte de Lima    Navió    243    90,Técnico de manutenção
67884117,Sandro Quinta,Guarda    Almeida    Senouras    57    946,Gestor de produto
59514872,Jesus Marinho,Braga    Braga    Lamaçães    1 364     216,Animador turístico
35049072,Florbela Estrela,Porto    Paredes    Parada de Todeia    1 844     364,Web designer
61173081,C�ssia Brand�o,Lisboa    Oeiras    Porto Salvo    13 724     349,Economista
13098519,Judite Dinis,Setúbal    Moita    Vale da Amoreira    12 358     252,Guia turístico
39019895,Dejanira �vila,Aveiro    Vale de Cambra    S. Pedro de Castelões    7 625     2 148,Estafeta
16923957,Capitolino Chousa,Leiria    Bombarral    Carvalhal    2 934     3 213,Gestor de marketing
26991423,Altino Homem,Guarda    Sabugal    Sortelha    579    4 327,Fisioterapeuta
52323879,Ediberto Leiria,Porto    Marco de Canaveses    Sobretâmega    1 124     407,Cozinheiro / chef
18524172,�lvaro Po�as,Guarda    Almeida    Aldeia Nova    53    1 011,Web designer
30765528,Ludovico Marino,Viseu    Carregal do Sal    Parada    872    1 523,Técnico de análises clínicas
99397931,Gide�o Lagoa,Castelo Branco    Fundão    Fundão    8 957     1 791,Jornalista
25897762,Ladislau Infante,Vila Real    Vila Real    Vila Real (S. Dinis)    3 870     146,Gestor de transportes
48878066,Jacob Xavier,Porto    Vila Nova de Gaia    Gulpilhares    9 707     614,Gestor
17289821,Arlindo Henriques,Santarem    Santarem    Alcanhões    1 615     1 144,Piloto
10988660,Lucas C�mara,Bragança    Bragança    Rabal    196    2 094,Serralheiro
10296727,Cibelli Lancastre,Viseu    Moimenta da Beira    Alvite    1 228     2 031,Empreendedor
11176266,Jacob Beiriz,Viana do castelo    Viana do Castelo    Vilar de Murteda    247    516,Eletricista
83664128,Mois�s Maior,Guarda    Celorico da Beira    Carrapichana    269    596,Soldador
20795164,�nio Rivero,Bragança    Mirandela    S. Salvador    295    1 423,Nutricionista
94168498,Pascoal P�cego,Viseu    Penedono    Castainço    182    1 400,Funcionário público
35823731,Misael Nascimento,Castelo Branco    Sertã    Marmeleiro    304    2 970,Engenheiro agrónomo
19036833,Adorinda Thom�,Guarda    Sabugal    Vale Longo    68    799,Bombeiro
68801397,Cinara Negr�o,Lisboa    Loures    Unhos    10 531     448,Notário
69734606,Nabal Quesado,Viana do castelo    Paredes de Coura    Infesta    445    565,Biólogo
11061563,Clarissa Bas�lio,Vila Real    Montalegre    Venda Nova    401    797,Engenheiro industrial
13512428,Virg�lio Caminha,Bragança    Bragança    Deilão    219    4 214,Especialista em inteligência artificial
84317798,Veloso Quintella,Viseu    Penalva do Castelo    Ínsua    2 045     968,Serralheiro
24000813,Ol�mpia Betancour,Porto    Gondomar    Alvarenga    439    191,Cuidador de idosos
11938498,Vanusa Meirelles,Porto    Felgueiras    Moure    1 177     343,Relações públicas
17914839,H�rcules Concei��o,Bragança    Mirandela    Lamas de Orelhão    462    1 939,Ator
37757559,Ieda Sintra,Vila Real    Mesão Frio    Mesão Frio (S. Nicolau)    436    45,Educador social
12155362,Nisa Lacerda,Guarda    Aguiar da Beira    Souto de Aguiar da Beira    369    1 660,Especialista em cibersegurança
75829845,Cord�lia Veleda,Beja    Almodôvar    Senhora da Graça de Padrões    496    3 488,Cozinheiro / chef
11719241,Eduardo Afonso,Coimbra    Figueira da Foz    Lavos    4 171     3 574,Psicólogo
51965705,Afonso Robalo,Viana do castelo    Arcos de Valdevez    Jolda (Madalena)    415    251,Gestor de transportes
37902232,Eust�cia Felipe,Viseu    Sátão    S. Miguel de Vila Boa    1 479     1 449,Operador de máquinas
28581773,Flor�ncio Bentes,Viana do castelo    Ponte de Lima    Arcos    658    1 443,Especialista em marketing digital
22460574,Amador Moita,Viseu    Tondela    Tondela    3 935     1 087,Agricultor
65849664,Crist�v�o Bencatel,Braga    Vizela    Ínfias    1 765     186,Polícia
50898242,Ema Borja,Lisboa    Torres Vedras    Ponte do Rol    2 081     977,Fotógrafo
39881157,Jonata Candal,Guarda    Celorico da Beira    Rapa    197    795,Programador / Desenvolvedor de software
24455492,Rebeca Baldaia,Vila Real    Chaves    Sanjurge    373    1 246,Educador social
20893953,Joyce Caetano,Açores    Sta. Cruz das Flores    Cedros    152    1 055,Pescador
47284305,L�via Covilh�,Guarda    Sabugal    Casteleiro    512    4 373,Web designer
18275252,Arm�nio Vel�zquez,Porto    Póvoa de Varzim    Navais    1 683     423,Técnico ambiental
58518517,Jonas Valim,Évora    Évora    Canaviais    3 001     1 443,Gestor de e-commerce
16062120,Patr�cio Ponte,Coimbra    Montemor-o-Velho    Seixo de Gatões    1 429     1 423,Economista
40951006,Arlindo Hernandes,Porto    Matosinhos    S. Mamede de Infesta    23 542     521,Serralheiro
80721661,Belarmina Carvalhal,Castelo Branco    Penamacôr    Proença-a-Nova    4 675     15 367,Advogado
62386407,Margarida Bonilha,Viana do castelo    Arcos de Valdevez    Soajo    1 159     5 859,Gestor de marketing
33737331,Oct�via Lisboa,Coimbra    Soure    Degracias    516    1 386,Gestor de transportes
11723014,Dinorah Fi�es,Viseu    Oliveira de Frades    Reigoso    375    1 272,Consultor financeiro
18295907,Calebe Assun��o,Guarda    Guarda    Faia    279    963,Técnico ambiental
14249607,Carmelinda Vilari�a,Guarda    Gouveia    Arcozelo    858    3 079,Animador turístico
37597472,Pilar Sant'Anna,Lisboa    Lisboa    S. João    17 073     156,DevOps engineer
29484677,A�cio Carvalheira,Aveiro    Arouca    Escariz    2 255     1 471,Gestor
14482215,Marcos Rodrigues,Braga    Guimarães    Leitões    588    331,Estafeta
64172624,Oct�vio Quinteiro,Santarem    Ourém    Formigais    444    1 153,Educador de infância
58486062,Felismina Mascare�as,Porto    Marco de Canaveses    S. Nicolau    491    85,Ator
33380890,Salom�o Esparteiro,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Vilela    674    418,Segurança privado
89932644,Aldara Leite,Vila Real    Alijó    Sta. Eugénia    411    779,Cabeleireiro
76682281,Ces�rio Bulhosa,Setúbal    Barreiro    Lavradio    13 051     217,Cientista de dados
19695422,Nat�lio Veiga,Guarda    Guarda    Guarda (Sé)    7 560     1 712,Biólogo
31911062,C�ssio Alvim,Leiria    Caldas da Rainha    Foz do Arelho    1 223     995,Militar
76675337,Altino Regodeiro,Guarda    Guarda    Vila Garcia    334    1 708,Analista de investimentos
87589525,Alexandre Gon�alves,Braga    Vieira do Minho Campos    240    1 313,Relações públicas
15753698,Argeu Vale,Coimbra    Arganil    Moura da Serra    168    1 195,Auxiliar de ação direta
16925881,Elisabete Monjardim,Santarem    Ferreira do Zêzere    Igreja Nova do Sobral    704    1 307,Cabeleireiro
77233849,Yolanda Olivera,Bragança    Mogadouro    Mogadouro    3 638     4 910,Técnico de análises clínicas
63439376,Justina Freiria,Guarda    Vila Nova de Foz Côa    Custóias    278    889,Programador / Desenvolvedor de software
14941340,Luc�lia Siqueira,Castelo Branco    Covilhã    Peraboa    1 072     3 060,Educador de infância
54016827,Caio Pimentel,Leiria    Batalha    S. Mamede    3 513     4 038,DevOps engineer
43829536,Donaldo Lemes,Viana do castelo    Monção    Abedim    260    889,Engenheiro químico
49000866,Claudino Torres,Viseu    Castro Daire    Parada de Ester    790    2 898,Empregado de mesa
12435574,Erico Rufino,Coimbra    Pampilhosa da Serra    Dornelas do Zêzere    677    1 640,Jornalista
28297374,Idal�cio Brites,Aveiro    Sever do Vouga    Talhadas    1 328     2 912,Dentista
11767920,Aponino Malheiros,Viana do castelo    Monção    Troporiz    297    238,Estafeta
14410028,Marina Souto Maior,Viana do castelo    Paredes de Coura    Cunha    542    1 175,Solicitador
30960575,Belinda Pinheiro,Aveiro    Sta. Maria da Feira    Souto    4 835     940,Babysitter
86158752,Lena Loio,Bragança    Miranda do Douro    Malhadas    399    2 753,Bombeiro
30438759,Calebe Soverosa,Braga    Vila Verde    Parada de Gatim    781    439,Guarda prisional
44342132,Altair Pestana,Madeira    Sta. Cruz    Sta. Cruz    6 070     2 810,Guia turístico
24775970,Elsa Rangel,Coimbra    Penacova    Friúmes    685    1 474,Barman
16399085,Elizabeth Portugal,Bragança    Bragança    Rebordainhos    188    1 253,Pintor
14491240,Sidney Covilh�,Braga    Cabeceiras de Basto    Pedraça    895    1 249,Auxiliar de ação direta
65855548,Joviano Pacheco,Lisboa    Loures    Sta. Iria de Azóia    17 571     717,Cabeleireiro
15555970,Elsa Mariz,Vila Real    Chaves    Outeiro Seco    3 435     1 772,Biólogo
36254079,Rui Soto Mayor,Braga    Amares    Goães    647    321,Estafeta
71010437,Nicolas Patr�cio,Viseu    S. Pedro do Sul    Pinho    983    1 552,Operador de máquinas
50590366,Darlene Villa�a,Açores    Ponta Delgada    Ajuda da Bretanha    (*)     (*),Serralheiro
17356792,Urbano Clementino,Santarem    Constância    Constância    880    876,Dentista
94990813,At�lio Mora,Porto    Paredes    Vilela    5 080     379,Veterinário
21824771,J� Mena,Braga    Barcelos    Aldreu    855    358,Militar
15770339,Ubirat� Nobre,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Louredo    403    139,Técnico de radiologia
24587626,Viviana Cavadas,Açores    Lajes das Flores    Lomba    197    1 002,Empregado de mesa
28315267,Ademir Carvalhoso,Aveiro    Mealhada    Bunheiro    2 707     2 460,Auditor
75877534,Clementino Almada,Coimbra    Coimbra    Coimbra (Almedina)    1 557     109,Engenheiro industrial
19890559,Maur�cio Bugalho,Faro    Albufeira    Ferreiras    4 951     2 464,Técnico de análises clínicas
27979094,Aur�lia Oleiro,Bragança    Moncorvo    Castedo    275    1 779,Advogado
17626398,Alexandrina Miguel,Castelo Branco    Penamacôr    Bemposta    184    1 000,Motorista
44049242,Roberto Le�o,Viseu    Armamar    Aricera    236    511,Solicitador
95141459,Tadeu Beltr�o,Setúbal    Almada    Costa da Caparica    11 707     1 088,Personal trainer
69339589,Rudolfo Canejo,Aveiro    Sever do Vouga    Pessegueiro do Vouga    1 906     1 601,Assistente social
20569146,Rosa Lara,Leiria    Caldas da Rainha    Salir de Matos    2 428     2 429,Babysitter
86578213,Raquel Carvalhais,Porto    Penafiel    Paço de Sousa    3 998     835,Influenciador digital
44232215,Amilcar Rivero,Viana do castelo    Ponte da Barca    Paço Vedro de Magalhães    860    255,Influenciador digital
52446196,Helo�sa Afonso,Viana do castelo    Monção    Segude    389    256,Designer gráfico
47493650,Alfredo Vergueiro,Braga    Barcelos    Tamel (S. Veríssimo)    3 115     380,Cozinheiro / chef
47852595,Keila Valladares,Porto    Póvoa de Varzim    Póvoa de Varzim    27 810     525,Polícia
68441015,Mauro Flores,Coimbra    Penacova    Travanca do Mondego    537    1 023,Rececionista de hotel
19462857,Josefina Natal,Braga    Amares    Goães    647    321,Veterinário
39513806,Bernarda Alvim,Braga    Barcelos    Vila Frescaínha (S. Martinho)    2 219     386,Investigador
28143129,Ol�mpio Salles,Faro    Olhão    Quelfes    13 289     2 153,Empreendedor
24860571,Bruna Olivera,Guarda    Celorico da Beira    Mesquitela    308    1 659,Assistente dentário
33176918,Sebasti�o Assis,Açores    Vila Franca do Campo    Vila Franca do Campo    1 624     1 844,Esteticista
51091010,Efig�nia Maia,Vila Real    Murça    Valongo de Milhais    442    2 238,Estafeta
22792844,Geraldino Goulart,Madeira    Ponta do Sol    Madalena do Mar    687    230,Fisioterapeuta
11887541,Leoc�dio Esteves,Santarem    Almeirim    Almeirim    11 607     6 904,Maquinista
24299927,N�bia Caldas,Bragança    Moncorvo    Castedo    275    1 779,Funcionário público
55958071,Esdras Ponte,Viseu    Tarouca    Salzedas    861    892,Motorista
13812538,Maria Be�a,Setúbal    Palmela    Quinta do Anjo    8 354     5 106,Advogado
97995754,Alcina Urias,Évora    Montemor-o-Novo    Cabrela    703    19 484,Engenheiro eletrotécnico
10129198,Augusta Alcoforado,Braga    Guimarães    Prazins (Santo Tirso)    824    266,Advogado
37887910,M�ximo Villena,Braga    Braga    Este (S. Pedro)    1 806     409,Jornalista
68182644,Lara Alancastro,Setúbal    Grândola    Carvalhal    1 600     5 600,Nutricionista
16188624,Durval Gomide,Coimbra    Lousã    Serpins    1 712     3 612,Animador turístico
36003121,Angelina Assun��o,Viseu    Penalva do Castelo    Lusinde    247    204,Designer gráfico
10064545,Cristiana Fran�a,Bragança    Bragança    Samil    1 077     933,Operador logístico
93171452,Lancelote Moreno,Braga    Guimarães    Gondar    2 868     231,Notário
29574184,Val�ria Sousa de Arronches,Viseu    Viseu    S. Cipriano    1 337     1 257,Analista de dados
33232808,No�mia Silvestre,Braga    Vila Verde    DosS.s    511    394,Assistente social
79418246,Nivaldo Mayor,Vila Real    Montalegre    Paradela    221    1 234,Engenheiro civil
32617631,Alzira Fonseca,Santarem    Santarem    Alcanede    5 048     10 618,Videógrafo
72406728,Nuno Infante,Beja    Beja    Baleizão    1 056     13 825,Especialista em marketing digital
50741731,Justino Noite,Vila Real    Mondim de Basto    Campanhó    350    1 306,Técnico de análises clínicas
90854170,Narciso Falc�o,Açores    Lajes do Pico    Lajes do Pico    1 780     5 283,Jornalista
10212810,Sandra Valad�o,Viana do castelo    Ponte da Barca    Entre Ambos-os-Rios    542    1 478,Jornalista
25146447,Golias Rebotim,Aveiro    Arouca    Alvarenga    1 368     3 933,Animador turístico
26004807,C�sar Perdig�o,Castelo Branco    Vila Velha de Ródão    Perais    589    8 184,Escritor
17234317,Ezequiel Borba,Aveiro    Vagos    Sosa    2 939     2 203,Educador social
16437206,Ab�lio Meira,Setúbal    Almada    Cacilhas    6 970     97,Engenheiro civil
37773273,Leonel Macena,Vila Real    Mesão Frio    Cidadelhe    207    255,Militar
11320767,Ismael Villela,Lisboa    Arruda dos Vinhos    Arruda dos Vinhos    5 835     3 424,Programador / Desenvolvedor de software
11049697,Mois�s Figueir�,Guarda    Mêda    Vale Flor    227    1 676,Jornalista
48168328,Ezequiel Mena,Porto    Felgueiras    Moure    1 177     343,Professor
15710305,Ab�lio Penha,Viana do castelo    Viana do Castelo    Mazarefes    1 396     348,Procurador
42140109,Rafael Pasos,Porto    Baião    Covelas    724    620,Engenheiro civil
21205324,Joyce Carvalheira,Vila Real    Alijó    Pinhão    829    300,Analista de dados
15364277,Juvelina Malta,Guarda    Aguiar da Beira    Eirado    272    1 174,Técnico de análises clínicas
24071338,Maximiliano Madureira,Aveiro    Vale de Cambra    Cepelos    1 587     1 927,Engenheiro agrónomo
80684050,Laurentina Lira,Beja    Odemira    Sta. Clara-a-Velha    780    9 942,Analista de investimentos
20239427,Salom� Horta,Aveiro    Ovar    Esmoriz    10 993     905,Militar
19897033,Assun��o Candeias,Porto    Lousada    Nevogilde    2 638     361,Ator
51405399,Elizabeth Rem�gio,Leiria    Leiria    Chainça    815    534,Advogado
30439404,Diego Teves,Lisboa    Loures    S. Julião do Tojal    3 600     1 328,Pintor
97694521,Armanda Lage,Viseu    Viseu    Orgens    3 462     1 053,Eletricista
46123456,Ros�rio Bairros,Guarda    Gouveia    Nespereira    861    477,Assistente dentário
12334020,Gustavo Lara,Guarda    Celorico da Beira    Velosa    146    1 125,Esteticista
28921558,Rodolfo Chagas,Porto    Vila do Conde    Macieira da Maia    1 898     526,Gestor
23776822,Belarmino Gago,Porto    Marco de Canaveses    Tuias    3 218     578,Canalizador
53326399,Henriqueta Quintella,Viseu    Moimenta da Beira    Vilar    485    884,Empreendedor
55657831,L�cio Nunes,Viseu    Viseu    Repeses    2 040     502,Cabeleireiro
10179090,Georgina Paranhos,Viana do castelo    Melgaço    Prado    468    261,Contabilista
22720713,Diogo Pinheiro,Vila Real    Chaves    Vilela Seca    323    1 411,Assistente dentário
95821286,Valqu�ria Ver�ssimo,Viana do castelo    Ponte de Lima    Arca    772    131,Administrador de sistemas
91495284,Ramom Macena,Porto    Amarante    Sanche    523    339,Investigador
16874959,Valter Mendon�a,Bragança    Vinhais    Penhas Juntas    265    2 755,Investigador
13281973,Kirina Bicudo,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Ferreiros    439    488,Operador logístico
32813368,Juvelina Veiga,Coimbra    Góis    Cadafaz    283    3 415,Empreendedor
14867753,Oct�via Torrado,Bragança    Moncorvo    Açoreira    526    2 397,Engenheiro químico
20198675,Manuela Fialho,Guarda    Sabugal    Baraçal    242    1 738,Barman
51579802,Rubina Quintero,Castelo Branco    Fundão    Telhado    619    1 752,Cozinheiro / chef
10775274,Wilma Reis,Viseu    S. Pedro do Sul    Sul    1 409     4 748,Analista de investimentos
41853770,Arlindo Filgueiras,Porto    Baião    Ancede    2 618     1 183,Técnico ambiental
27914007,Tatiana Santiago,Viseu    Moimenta da Beira    Castelo    315    642,Investigador
69940359,Of�lia Madruga,Viseu    Viseu    Barreiros    334    519,Consultor financeiro
91976346,Filomena Roriz,Porto    Porto    Bonfim    28 578     305,Diretor de hotel
50522682,Ricardo Hernandes,Porto    Marco de Canaveses    Ariz    1 772     407,Cabeleireiro
24231089,Alba Bel�m,Braga    Vieira do Minho Parada do Bouro    529    795,Solicitador
18611961,Am�lia Regodeiro,Santarem    Torres Novas    Olaia    1 917     2 196,Cuidador de idosos
17344365,Kevin Olaio,Lisboa    Lourinhã    Miragaia    1 670     1 215,Programador / Desenvolvedor de software
96091042,Estela Flores,Lisboa    Sintra    Sintra (S. Pedro de Penaferrim)    9 459     2 646,Carpinteiro
55852002,Leticia Valladares,Braga    Esposende    Palmeira de Faro    2 161     636,Motorista
27575464,Te�filo Pedroso,Lisboa    Lisboa    Sé    1 160     12,Técnico de radiologia
15151045,Erico Temes,Porto    Paredes    Recarei    4 686     1 663,Nutricionista
41399466,Virg�lio Bri�o,Guarda    Gouveia    S. Paio    945    1 550,Programador / Desenvolvedor de software
49140129,Alcione Mour�o,Viana do castelo    Ponte da Barca    Ermida    83    1 121,Juiz
68746803,Jandira Rodr�guez,Viana do castelo    Viana do Castelo    Vila Mou    564    302,Dentista
21023291,Serena Leal,Évora    Montemor-o-Novo    S. Cristovão    754    14 533,Agricultor
27177955,Gilberto Nogueira,Coimbra    Coimbra    Coimbra (Sta. Cruz)    6 868     546,Escritor
19381065,Mait� Bensa�de,Porto    Amarante    Rebordelo    398    1 744,Pescador
44987904,Albino Palha,Coimbra    Arganil    Cepos    174    1 327,Influenciador digital
10681540,Abel Rebotim,Braga    Guimarães    Aldão    918    191,Programador / Desenvolvedor de software
24067205,Argeu Lago,Setúbal    Alcácer do Sal    Alcácer do Sal (Sta. Maria do Castelo)    4 268     46 177,Militar
39925424,Aponino Pacheco,Viana do castelo    Arcos de Valdevez    Tabaçô    351    90,Pintor
95376516,Justina Junqueira,Viseu    Moimenta da Beira    Paradinha    133    629,Agricultor
37388187,Sara Forte,Viseu    Viseu    Lordosa    1 884     2 326,Freelancer
15138239,Ernesto Calheiros,Braga    Fafe    Revelhe    820    492,Empreendedor
73961818,Geraldino Osorio,Açores    Ribeira Grande    Pico da Pedra    2 426     656,Pintor
10158588,Margarida Betancour,Vila Real    Chaves    Ervededo    740    2 053,Maquinista
61874474,Jade Ramalho,Coimbra    Góis    Cadafaz    283    3 415,Guarda prisional
38520562,Ivete Berenguer,Braga    Vila Nova de Famalicão    Esmeriz    1 905     375,Analista de dados
21696680,Isabel Melo,Braga    Braga    Este (S. Pedro)    1 806     409,Veterinário
34505195,Artur Carmo,Aveiro    Estarreja    Pardilhó    4 175     1 587,Analista de investimentos
14294337,Em�lio Leite,Guarda    Guarda    Carvalhal Meão    67    766,Funcionário público
58313866,Violante Cal�ada,Aveiro    Estarreja    Avanca    6 474     2 154,Canalizador
78934499,M�nica Rolim,Porto    Amarante    Canadelo    217    1 295,Especialista em cibersegurança
26762784,Duarte Paiva,Beja    Vidigueira    Pedrógão    1 214     12 402,Analista de investimentos
37722224,Juliana Quintero,Porto    Felgueiras    Aião    908    289,Pescador
91495099,Raquel Barbosa,Viseu    Tabuaço    Arcos    206    790,Funcionário público
46640616,Silvino Varella,Porto    Amarante    Fridão    845    620,Guia turístico
18897241,Hilton Pardo,Viseu    Resende    S. Romão de Aregos    425    417,Piloto
65393603,Constan�a Castelo,Braga    Braga    Celeirós    2 998     236,Videógrafo
16443889,Shirley Grande,Viana do castelo    Ponte da Barca    Grovelas    248    340,Gestor
55664023,Judith Covilh�,Braga    Barcelos    Vilar de Figos    651    376,Formador profissional
58226752,D�nia Goulart,Porto    Marco de Canaveses    Paços de Gaiolo    1 092     789,Funcionário público
63643656,Noemi Dantas,Guarda    Guarda    Pega    192    1 094,Gestor de e-commerce
17111660,Fernanda Novais,Aveiro    Arouca    Albergaria da Serra    140    1 472,Assistente social
28558734,Sid�nio Queir�s,Porto    Póvoa de Varzim    Beiriz    3 229     431,Freelancer
29569044,Daniela Gorj�o,Lisboa    Mafra    Gradil    901    744,Biólogo
18845406,Silvestre Valim,Guarda    Gouveia    Vila Franca da Serra    303    1 176,Educador social
10928397,M�xima Camilo,Aveiro    Arouca    Escariz    2 255     1 471,Guarda prisional
11227269,Tib�rcio Camacho,Bragança    Bragança    Samil    1 077     933,Pintor
48168210,Cl�vis Luz,Lisboa    Lisboa    Beato    14 241     141,Polícia
11375147,Bryan Galante,Santarem    Tomar    Tomar (Sta.Maria dos Olivais)    12 801     1 723,Dentista
25129658,Cloe Porci�ncula,Santarem    Tomar    Paialvo    2 850     2 226,Educador de infância
45432391,D�lia Sabala,Castelo Branco    Covilhã    Sarzedo    175    1 110,Solicitador
