ID,Nome,Localidade,Profissao
15487766,Claudino Keil,Bragança    Moncorvo    Maçores    223    1 601,Advogado
38805949,Ant�nia Garcez,Bragança    Mogadouro    Bemposta    712    3 707,Técnico de radiologia
25804582,Estev�o Cort�s,Lisboa    Lisboa    S. Francisco Xavier    8 100     210,Analista de dados
19968880,Jer�nimo Santar�m,Bragança    Bragança    Grijó de Parada    380    3 102,Pescador
28840073,Luciana Lemes,Guarda    Almeida    Azinhal    82    1 080,DevOps engineer
16087144,Justino Lopes,Viseu    Sátão    Águas Boas    225    795,Especialista em cibersegurança
37890420,Sid�nio Mascarenhas,Viseu    Sernancelhe    Paradela    151    580,Enfermeiro
12845420,Estef�nia Pimentel,Braga    Amares    Barreiros    702    304,Veterinário
18576779,Magda Feitosa,Braga    Vila Nova de Famalicão    Cabeçudos    1 472     320,Técnico de análises clínicas
15575671,Margarida Bou�as,Braga    Fafe    Ardegão    342    314,Guia turístico
41428421,Alva Camargo,Coimbra    Coimbra    Almalaguês    3 440     2 268,Guia turístico
82523987,Pilar Villaverde,Santarem    Ourém    Casal dos Bernardos    1 041     2 397,Operador logístico
46227035,Adorinda Var�o,Braga    Vila Nova de Famalicão    Cabeçudos    1 472     320,Especialista em marketing digital
59492737,Ricardina Sotomayor,Leiria    Marinha Grande    Vieira de Leiria    5 781     4 250,Funcionário público
58794192,Estela Capistrano,Guarda    Seia    Carragozela    403    405,Operador de máquinas
34751288,T�mara Canedo,Viseu    S. Pedro do Sul    Sul    1 409     4 748,Empreendedor
17843264,Anita Varej�o,Viana do castelo    Melgaço    Prado    468    261,Influenciador digital
50728479,C�ndida Marins,Braga    Vila Verde    Cervães    2 027     963,Carpinteiro
81591581,Violeta Barroso,Viseu    Viseu    Couto de Cima    886    1 302,Advogado
29729662,Adri�o Magalh�es,Beja    Beja    Quintos    310    13 970,Influenciador digital
33565375,Du�lha Valverde,Vila Real    Ribeira de Pena    Canedo    507    3 849,Personal trainer
14262388,Ismael Severiano,Viseu    Sátão    Silvã de Cima    549    663,Barman
93617332,Ol�mpia Mata,Açores    Ponta Delgada    S. Sebastião    4 309     320,Técnico de radiologia
15853877,Francelina Albuquerque,Beja    Serpa    Vila Verde de Ficalho    1 446     10 503,Solicitador
47569021,Lib�nio Viveiros,Guarda    Pinhel    Póvoa de El-Rei    74    641,Especialista em marketing digital
33179501,Clotilde Castelhano,Braga    Guimarães    Longos    1 699     705,Designer gráfico
79201695,�ngelo Garcia,Braga    Barcelos    Campo    992    250,Assistente social
44832666,Vilela Alencastre,Porto    Trofa    Alvarelhos    3 146     646,Web designer
17288249,C�ssia Filipe,Santarem    Ferreira do Zêzere    Areias    1 772     3 924,Polícia
68630678,Assunta T�vora,Vila Real    Valpaços    Bouçoães    541    2 574,Estafeta
36969858,Anast�cio Belchior,Braga    Vila Nova de Famalicão    Gondifelos    2 183     853,Designer gráfico
15294393,J�lio Lousado,Guarda    Guarda    S. Miguel da Guarda    6 734     890,Empreendedor
13718015,Ariela Novaes,Braga    Braga    Nogueiró    2 118     281,Estafeta
69934304,Nuno Nogueira,Viana do castelo    Arcos de Valdevez    Monte Redondo    284    235,Pintor
31302638,Joana Noronha,Viana do castelo    Arcos de Valdevez    Parada    321    185,Designer gráfico
31989098,Martina Cardim,Coimbra    Coimbra    Ameal    1 678     1 125,Segurança privado
24324970,Jeremias Concei��o,Guarda    Figueira de Castelo Rodrigo    Castelo Rodrigo    469    2 752,Analista de dados
22988034,Madalena Keil,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Serzedelo    830    1 075,Cientista de dados
71308062,Assun��o Patr�cio,Braga    Guimarães    Rendufe    779    522,Fotógrafo
76611248,Marisa Pinto,Braga    Vila Nova de Famalicão    Louro    2 464     518,Assistente social
72157669,Batista Malheiro,Aveiro    Oliveira de Azemeis    Travanca    1 778     455,Agricultor
18791124,Alda Gomes,Açores    Angra do Heroísmo    S. Mateus da Calheta    3 343     629,Gestor de e-commerce
10303458,Natacha Covilh�,Vila Real    Chaves    Oucidres    236    1 372,Carpinteiro
90476928,Tito Lousada,Braga    Barcelos    Vilar do Monte    660    483,Videógrafo
41750531,Arcelino Noguera,Lisboa    Loures    S. João da Talha    17 970     590,Diretor de hotel
56291937,Noemi Fagundes,Viseu    Armamar    S. Romão    233    297,Gestor de projetos IT
14180787,Nat�lio Carmo,Coimbra    Oliveira do Hospital    Penalva de Alva    1 080     1 212,Advogado
19913846,Irma Macedo,Viseu    Moimenta da Beira    Aldeia de Nacomba    149    680,Engenheiro químico
64685740,Jonas Teixeira,Santarem    Tomar    Asseiceira    3 201     2 899,Carpinteiro
28246730,Ubirat� Almada,Viseu    Penedono    Penela da Beira    410    1 596,Pedreiro
19598098,Keila Parreira,Bragança    Freixo de Espada à Cinta    Freixo de Espada à Cinta    2 131     7 370,Investigador
63769984,Angelina Cantanhede,Setúbal    Sines    Sines    12 461     15 024,Educador de infância
44724304,Pl�cida Grangeia,Viana do castelo    Viana do Castelo    Carvoeiro    1 239     1 192,Freelancer
19107386,Afonso Cardim,Coimbra    Cantanhede    Sanguinheira    2 158     2 769,Cabeleireiro
15876954,Aur�lio Soto Mayor,Viseu    Tarouca    Dálvares    621    304,Auditor
15702316,Jacob Borges,Beja    Odemira    S. Luís    2 249     14 681,Cientista de dados
19498351,Yolanda Betancour,Braga    Braga    Nogueiró    2 118     281,Pintor
29686159,Elias Taveiros,Braga    Braga    Morreira    796    352,Influenciador digital
14162932,Rebeca Granjeiro,Leiria    Leiria    Milagres    2 961     1 602,Motorista
16986937,�ndia Furtado,Castelo Branco    Oleiros    Sobral    251    1 820,Tradutor
36710496,Alexandra Tavares,Bragança    Vila Flor    Candoso    207    708,Engenheiro mecânico
81494434,Valqu�ria Lemos,Bragança    Bragança    Alfaião    173    1 998,Influenciador digital
19303908,Pl�cido Rodrigues,Viana do castelo    Ponte da Barca    Nogueira    430    190,Bombeiro
15656300,Loreta Ros�rio,Braga    Fafe    Arnozela    292    434,Engenheiro informático
26149123,Ismael Avellar,Beja    Aljustrel    Ervidel    1 309     3 871,Assistente social
12797400,Norma Cruz,Guarda    Mêda    Barreira    246    2 546,Personal trainer
45854384,Corn�lio Cerveira,Castelo Branco    Fundão    Capinha    620    5 192,Gestor
19037219,Alexandra Sousa do Prado,Porto    Gondomar    Aveleda    1 952     369,Esteticista
10219231,Tom� Rebelo,Évora    Montemor-o-Novo    Silveiras    634    10 258,Relações públicas
69908384,Orlando Torrado,Vila Real    Montalegre    Covelo do Gerês    254    1 051,Designer gráfico
90909228,Leoc�dia Salgado,Bragança    Mirandela    Aguieiras    375    1 468,Dentista
30692808,Priscila Anlicoara,Setúbal    Barreiro    Palhais    1 224     741,Veterinário
16047339,Ciro Mello,Braga    Barcelos    Pereira    1 307     447,Contabilista
30721347,Mariana Soeiro,Açores    Vila Franca do Campo    Vila Franca do Campo (S. Miguel)    4 047     1 947,Comercial / vendedor
30660662,Melanie Rebelo,Aveiro    Sta. Maria da Feira    Rio Meão    4 688     647,Especialista em inteligência artificial
19733565,Daniel Castel�o,Évora    Portel    Santana    628    4 189,Técnico de manutenção
77095120,Vit�ria Henriques,Aveiro    Oliveira de Azemeis    Pinheiro da Bemposta    3 621     890,Advogado
18681455,Alfeu Macena,Braga    Vila Verde    Pedregais    362    276,Veterinário
34493869,Lurdes Mederos,Bragança    Macedo de Cavaleiros    Podence    357    1 433,Analista de investimentos
15615353,Deonilde Curado,Braga    Celorico de Basto    Borba de Montanha    1 255     991,Operador logístico
69245871,Anast�cio Alvim,Leiria    Peniche    Ferrel    2 356     1 387,Estafeta
14630280,Ariana Menezes,Lisboa    Alenquer    Olhalvo    2 006     825,Técnico de análises clínicas
68718854,Evelina Milheir�o,Viseu    Cinfães    Nespereira    2 217     3 848,Gestor de marketing
17080494,Cosme Silveira,Braga    Guimarães    Silvares    2 568     402,Professor
62843270,Silvano Ramos,Bragança    Macedo de Cavaleiros    Lombo    379    1 445,Empreendedor
41185328,M�nica Veleda,Beja    Cuba    Vila Alva    624    3 688,Engenheiro mecânico
45328710,Joyce Souto,Bragança    Vinhais    Vilar de Lomba    205    2 203,Nutricionista
38543985,Edelmiro Bel�m,Viana do castelo    Paredes de Coura    Linhares    230    530,Animador turístico
14201666,Gildo Figueiroa,Vila Real    Peso da Régua    Loureiro    1 452     512,Ator
12976091,Deolinda Loureiro,Coimbra    Penela    Espinhal    895    2 939,Engenheiro químico
81643279,Alexandra Fitas,Porto    Gondomar    Figueiras    1 242     286,Motorista
18129105,C�ntia Souto Maior,Bragança    Miranda do Douro    Duas Igrejas    744    4 926,Administrador de sistemas
25654271,Ester Carrilho,Viseu    Sernancelhe    Granjinha    52    248,Empregado de mesa
28905459,Cid�lia Coelho,Santarem    Santarem    Várzea    1 685     2 123,Relações públicas
49583350,Mafalda Villela,Viseu    Oliveira de Frades    Pinheiro    1 369     2 225,Motorista
14486629,Natalina Azambuja,Viana do castelo    Melgaço    Roussas    1 139     946,Farmacêutico
27651098,Rosana Azenha,Évora    Alandroal    Alandroal (N. S. da Conceição)    1 938     15 660,Canalizador
66246798,Beatriz Vilaverde,Aveiro    Arouca    Urrô    1 206     1 018,Gestor de transportes
65385133,Pl�cida Dutra,Açores    Horta    Flamengos    1 494     1 413,Fotógrafo
40161983,Ad�o Barcelos,Viseu    S. Pedro do Sul    Serrazes    1 104     1 619,Gestor de transportes
42646261,Milton Novaes,Bragança    Mogadouro    Vilar de Rei    99    1 446,Web designer
11954910,Esdras Camargo,Braga    Terras de Bouro Covide    404    1 987,Comercial / vendedor
31799084,Levi Telles,Porto    Porto    Aldoar    13 957     236,Web designer
20846456,Serafim Carvalhal,Castelo Branco    Idanha-a-Nova    Segura    233    7 376,Técnico administrativo
64008068,Elisabete Bencatel,Vila Real    Chaves    Vilela Seca    323    1 411,Empreendedor
43730507,Cid�lia Sintra,Guarda    Guarda    Vela    567    2 229,Músico
67551274,Pablo Fitas,Santarem    Ferreira do Zêzere    Ferreira do Zêzere    2 156     3 499,Fotógrafo
28502354,Milene Farias,Viana do castelo    Ponte da Barca    Paço Vedro de Magalhães    860    255,Contabilista
41428962,Ermengarda Albernaz,Guarda    Fornos de Algodres    Vila Chã    93    303,Farmacêutico
61063203,Carina Coutinho,Aveiro    Vagos    Vagos    4 010     2 158,Solicitador
80440283,Darlene Jardim,Viseu    Viseu    Farminhão    787    1 072,Babysitter
10267333,Salom�o Furquim,Braga    Braga    Panoias    1 630     115,Animador turístico
60678841,Narciso Camelo,Viana do castelo    Ponte da Barca    Nogueira    430    190,Formador profissional
23233482,Crist�v�o Teves,Aveiro    Sta. Maria da Feira    Canedo    5 782     2 781,Auditor
60936358,Belisa Gra�a,Coimbra    Montemor-o-Velho    Ereira    714    726,Assistente dentário
72402916,Clarisse Palmeira,Castelo Branco    Fundão    Telhado    619    1 752,Jornalista
97992844,Cassilda Pican�o,Évora    Reguengos de Monsaraz    Campinho    917    4 711,Advogado
90680596,Altino G�is,Guarda    Pinhel    Cidadelhe    52    2 680,Especialista em marketing digital
41676358,Iolanda Capistrano,Santarem    Abrantes    Rossio ao Sul do Tejo    2 227     661,Esteticista
13254141,Andr� Fitas,Porto    Santo Tirso    Monte Cordova    3 669     1 696,Professor
43574944,Trist�o Montenegro,Aveiro    Ovar    S. João    6 695     1 394,Fisioterapeuta
38448389,Magali Britto,Leiria    Leiria    Chainça    815    534,Procurador
31986691,F�bio Lancastre,Madeira    Calheta (Madeira)    Arco da Calheta    3 241     2 500,Comercial / vendedor
51042167,Nat�lio Gentil,Aveiro    Castelo de Paiva    Paraíso    975    2 485,Procurador
13215024,No�lia Tavares,Guarda    Seia    Lajes    309    441,Polícia
73803369,Gl�ria Mort�gua,Aveiro    Oliveira de Azemeis    Loureiro    3 491     2 100,DevOps engineer
11139886,Noemi Albuquerque,Porto    Vila do Conde    Touguinhó    1 458     476,Web designer
48302942,Ataliba Pinhal,Braga    Vila Nova de Famalicão    Calendário    10 697     701,Analista de dados
58859580,Petra Br�s,Viana do castelo    Paredes de Coura    Castanheira    642    830,Pescador
27007478,Corn�lio Rivas,Porto    Porto    Vitória    2 720     31,Engenheiro eletrotécnico
19731777,Geralda Trigueiro,Coimbra    Condeixa-a-Nova    Condeixa-a-Nova    3 980     292,Jornalista
33159133,Aur�lia Ventura,Aveiro    Oliveira de Azemeis    Pindelo    2 758     979,Cuidador de idosos
23863801,Narciso Brites,Porto    Amarante    Travanca    2 502     825,Animador turístico
58479964,Godofredo Linhares,Vila Real    Vila Real    Vila Real (Nª Sra. da Conceição)    7 846     346,Consultor financeiro
21642435,Rosa Lousado,Viseu    Sernancelhe    Lamosa    195    1 901,Auxiliar de ação direta
61153421,Raimundo Laranjeira,Viana do castelo    Ponte da Barca    Paço Vedro de Magalhães    860    255,Polícia
79111958,Rodolfo Avelar,Porto    Penafiel    Croca    1 764     609,Pintor
71418826,Fabiano Marino,Viseu    Resende    Panchorra    178    1 325,Engenheiro mecânico
80313143,Cristina Peres,Vila Real    Vila Real    Arroios    955    251,Maquinista
19471544,Du�lha Carlos,Porto    Vila Nova de Gaia    Vilar do Paraiso    13 126     417,Programador / Desenvolvedor de software
35623604,Bernardo Mondrag�o,Porto    Amarante    Carneiro    354    983,Dentista
34935623,Blenda Valladares,Porto    Marco de Canaveses    Toutosa    557    98,Músico
44759712,Carolina Villena,Viseu    Tondela    Silvares    184    834,Polícia
69310016,Belarmina Novais,Viana do castelo    Ponte de Lima    Vilar do Monte    113    351,Operador logístico
72452248,Franklin Reino,Porto    Vila do Conde    Canidelo    941    375,Notário
19532209,Donato Camacho,Porto    Marco de Canaveses    Maureles    402    362,Dentista
63198317,S�nia Cardim,Bragança    Miranda do Douro    Miranda do Douro    2 127     3 748,Psicólogo
23174358,Guido Freixo,Coimbra    Oliveira do Hospital    Aldeia das Dez    627    1 812,Auxiliar de ação direta
14303825,Wilker Sabala,Vila Real    Peso da Régua    Fontelas    909    334,Contabilista
12865750,Cosme Castro,Braga    Vila Verde    Azões    343    129,Carpinteiro
42941623,Anast�cio Carvalho,Viseu    S. João da Pesqueira    Espinhosa    161    770,Eletricista
96644105,Oct�vio Botelho,Braga    Celorico de Basto    Corgo    324    291,Nutricionista
14649996,Get�lio Toledo,Guarda    Fornos de Algodres    Infias    280    274,Engenheiro civil
35449895,L�cia Rosa,Vila Real    Vila Real    Parada de Cunhos    1 789     703,Relações públicas
69849771,Adelino Seabra,Faro    Albufeira    Olhos de Água    3 221     1 569,Designer gráfico
44546520,Ac�rcio Feij�,Porto    Póvoa de Varzim    Póvoa de Varzim    27 810     525,Militar
22516196,Silvino Luz,Beja    Odemira    S. Martinho das Amoreiras    1 199     14 297,Assistente social
85599191,Dinora Paula,Viseu    Lamego    Penajóia    1 250     1 033,Agricultor
42316292,Dinis Ulhoa,Porto    Gondomar    Caíde de Rei    2 636     666,Procurador
50433715,Moacir Bento,Coimbra    Oliveira do Hospital    Oliveira do Hospital    4 390     877,Tradutor
43892485,Paulino Malafaia,Castelo Branco    Penamacôr    Alvito da Beira    436    3 626,Juiz
15898529,Maura Cunha,Aveiro    Vale de Cambra    Junqueira    1 295     1 717,Soldador
14758658,Nabal Monforte,Bragança    Vimioso    Matela    338    4 581,Veterinário
11651460,Noemi Ribas,Açores    Ribeira Grande    Pico da Pedra    2 426     656,Solicitador
16518565,Gildo Carromeu,Viana do castelo    Monção    Valadares    218    186,Jornalista
22979294,Henriqueta Parafita,Vila Real    Valpaços    Friões    786    2 769,Funcionário público
14685561,Ricardina Rebou�as,Beja    Serpa    Aldeia Nova de S. Bento    3 430     24 169,Gestor de projetos IT
33468124,Estela Melga�o,Açores    S. Roque do Pico    Prainha    612    2 790,Gestor de transportes
46830286,Naz�rio Barateiro,Braga    Vila Nova de Famalicão    Abade de Vermoim    351    33,Auditor
82736608,Erasmo Mor�o,Braga    Vila Nova de Famalicão    Esmeriz    1 905     375,Comercial / vendedor
29870668,Jacinto Noguera,Leiria    Figueiró dos Vinhos    Campelo    359    5 155,Assistente dentário
22086302,Altino Novaes,Braga    Vila Nova de Famalicão    Seide (S. Paio)    381    134,Maquinista
42968813,Ros�rio Horta,Viseu    Castro Daire    Mezio    521    1 162,Escritor
18208367,Eliana Azambuja,Porto    Paços de Ferreira    Carvalhosa    4 257     597,Polícia
17273508,Amador Queir�s,Bragança    Vila Flor    Roios    176    1 561,Cientista de dados
45453228,Mateus Piteira,Santarem    Coruche    Santana do Mato    1 258     10 227,Enfermeiro
32872414,Ver�nica Castelo,Braga    Vila Verde    Duas Igrejas    1 407     1 336,Educador social
31409704,Baltasar Ferr�o,Beja    Aljustrel    Aljustrel    5 559     19 045,Influenciador digital
70911065,Adalberto Salvado,Braga    Guimarães    Balazar    565    287,Explicador / tutor
51738440,Delfim Ornelas,Viseu    Tondela    Mosteiro de Fráguas    621    1 031,Educador de infância
21260011,L�gia Sousa de Arronches,Bragança    Freixo de Espada à Cinta    Ligares    520    4 691,Gestor
30004955,Adolfo Novais,Porto    Paços de Ferreira    Codessos    856    210,Gestor de marketing
13864651,Romualdo Dorneles,Braga    Barcelos    Bastuço (S. João)    694    181,Gestor de produto
10559316,Ester Blanco,Vila Real    Sta. Marta de Penaguião    Lobrigos (S. João Baptista)    1 449     657,Diretor de hotel
99512997,Maria Paiva,Bragança    Macedo de Cavaleiros    Chacim    341    1 942,Advogado
10532559,Vit�ria Pastana,Lisboa    Odivelas    Caneças    10 647     585,Pintor
20392454,Barnab� Abreu,Braga    Barcelos    Manhente    1 587     371,Comercial / vendedor
28377617,S�rgio Nor�es,Castelo Branco    Castelo Branco    Alcains    4 928     3 709,Economista
11637226,Brandon Villar,Évora    Estremoz    Arcos    1 339     2 389,Eletricista
37167575,Le�ncio Vilar,Castelo Branco    Castelo Branco    Malpica do Tejo    758    24 610,Soldador
44141163,Romualdo Bento,Porto    Penafiel    Valpedre    1 501     631,Operador logístico
15426966,Louren�o Lameirinhas,Braga    Guimarães    Creixomil    9 393     292,Educador social
21152471,�ngela Barra,Porto    Santo Tirso    Rebordões    3 559     572,Educador de infância
28108194,C�tia Rabelo,Coimbra    Cantanhede    Bolho    943    670,Cuidador de idosos
34523160,Arlindo T�vora,Vila Real    Murça    Murça    2 184     1 457,Engenheiro mecânico
11108665,Erc�lia Ruas,Açores    Ribeira Grande    Rabo de Peixe    7 407     1 698,Notário
67837644,Vilela Nascimento,Guarda    Guarda    Famalicão    755    1 440,Gestor de produto
17861389,Sim�o Vidigal,Bragança    Bragança    Milhão    205    2 821,Especialista em cibersegurança
56988033,Cl�lia Luz,-----------------------------------------------------------,Dentista
26148764,Silvino Lobato,Braga    Amares    Sequeiros    273    308,Gestor de projetos IT
12916696,Nat�lio Ba�a,Braga    Vila Verde    Gondomar    87    302,Procurador
29635681,Edson Salguero,Bragança    Mogadouro    Castro Vicente    420    3 376,Gestor de marketing
15672986,�nio Castanheira,Braga    Amares    Amares    1 293     165,Enfermeiro
17460598,Erasmo Varej�o,Guarda    Figueira de Castelo Rodrigo    Reigada    348    2 543,Investigador
15985603,Consuela Ramires,Bragança    Moncorvo    Peredo dos Castelhanos    148    1 783,Jornalista
32634212,Belmiro Canh�o,Coimbra    Arganil    Pomares    587    3 168,Canalizador
74982731,Violeta Pessanha,Aveiro    Sta. Maria da Feira    Espargo    1 309     570,Técnico ambiental
97267550,Osvaldo Lobo,Lisboa    Lisboa    S. Francisco Xavier    8 100     210,Gestor de produto
47158068,Gustavo Thom�,Viana do castelo    Arcos de Valdevez    Vila Fonche    770    310,Engenheiro industrial
14471420,C�ntia Mourinho,Leiria    Leiria    Azoia    2 269     1 243,Personal trainer
69796052,Elvira Lameiras,Braga    Vila Verde    Valbom (S. Martinho)    253    266,Procurador
86406527,N�lia Piteira,Santarem    Torres Novas    Parceiros de Igreja    985    1 240,Personal trainer
49364096,Caetana Reino,Viseu    Mortágua    Sobral    2 430     6 439,Nutricionista
36369280,Le�nidas N�brega,Faro    Vila do Bispo    Sagres    1 939     3 428,Farmacêutico
19884883,Rafael Rebimbas,Viana do castelo    Ponte da Barca    Touvedo (Salvador)    173    220,Investigador
82960739,Frederica T�vora,Braga    Cabeceiras de Basto    Outeiro    1 057     728,Biólogo
63176802,Geraldino Guerra,Vila Real    Vila Real    Guiães    585    717,Polícia
29697892,Sueli Rebimbas,Açores    Povoação    N. S. dos Remédios    1 072     1 266,Escritor
27559567,Nadir Noite,Viseu    Sta. Comba Dão    S. João de Areias    2 283     2 144,Piloto
69113343,Il�dio Bentes,Aveiro    Oliveira de Azemeis    Macinhata de Seixa    1 446     637,Explicador / tutor
89389100,No�mia Ferreira,Açores    Ponta Delgada    Fenais da Luz    1 895     767,Nutricionista
27827063,Benvinda Freiria,Faro    Silves    S. Marcos da Serra    1 535     15 490,Militar
58096952,Eduarda Lara,Porto    Felgueiras    Friande    1 664     330,Pescador
18466795,Yolanda Bairros,Lisboa    Torres Vedras    Ponte do Rol    2 081     977,Fotógrafo
79348592,Carla Bou�as,Porto    Santo Tirso    Couto (Sta. Cristina)    3 923     779,Economista
63352534,Alexandrina Machado,Setúbal    Grândola    Azinheira dos Barros e S. Mamede    908    17 252,Técnico de manutenção
17342616,Arm�nio Pedro,Santarem    Tomar    Madalena    3 466     3 056,Economista
31600371,Isa Castel-Branco,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Frades    318    413,Veterinário
17373140,Pel�gio Mendon�a,Vila Real    Montalegre    Vila da Ponte    255    1 073,Analista de dados
76199014,Bonif�cio Salt�o,Santarem    Ourém    Alburitel    1 163     1 151,Técnico de análises clínicas
61341202,Dora Caldas,Guarda    Sabugal    Moita    173    675,Analista de investimentos
65697150,Adalberto Velasques,Setúbal    Moita    Alhos Vedros    12 614     1 656,Eletricista
32242316,Albano Palos,Leiria    Pombal    Vila Cã    1 725     3 035,Relações públicas
41736491,Benedita Espartero,Bragança    Mogadouro    Vila de Ala    359    2 652,Notário
20206082,S�nia Pe�anha,Castelo Branco    Penamacôr    Salvador    589    1 021,Economista
26844819,�urea Caeira,Viseu    Cinfães    Fornelos    835    946,Jornalista
25124302,Antenor Borja,Aveiro    Albergaria-a-Velha    Branca    5 500     3 022,Educador social
19805660,Judith Felipe,Bragança    Mirandela    Alvites    282    1 781,Analista de dados
41136790,Herodes Torcato,Braga    Barcelos    Fragoso    2 285     1 394,Engenheiro industrial
20362678,�lvaro Cani�a,Viana do castelo    Viana do Castelo    Cardielos    1 279     388,Diretor de hotel
10775160,Arcelino Leme,Santarem    Torres Novas    Olaia    1 917     2 196,Pintor
47537010,Malvina Prada,Vila Real    Mondim de Basto    Paradança    373    809,Músico
52755590,Gon�alo Villela,Évora    Arraiolos    Sta. Justa    226    4 290,Especialista em inteligência artificial
82313673,Vanda Can�rio,Açores    Lajes do Pico    S. João    486    3 231,Engenheiro agrónomo
19767055,Miracema Vides,Madeira    Santana    S. Jorge    1 610     1 830,Bombeiro
20425045,Jo�o Gomide,Castelo Branco    Proença-a-Nova    Peral    792    2 563,Comercial / vendedor
12023555,Rute Tabosa,Bragança    Mirandela    Vale de Telhas    364    1 335,Soldador
47347568,Eust�cia Sosa,Leiria    Peniche    Atouguia da Baleia    7 988     4 604,Gestor de transportes
13373230,Lauro Eanes,Açores    Angra do Heroísmo    Porto Judeu    2 425     2 890,Auditor
18816679,Roberta Bezerril,Castelo Branco    Belmonte    Belmonte    3 227     2 732,Eletricista
83760007,Felismina Guterres,Viana do castelo    Monção    Trute    278    471,Barman
43760360,Eug�nia Beltr�o,Castelo Branco    Castelo Branco    Castelo Branco    31 242     16 966,Agricultor
20054848,F�lix Lages,Açores    Angra do Heroísmo    Cinco Ribeiras    684    1 138,Engenheiro agrónomo
93725555,Elvis Var�o,Bragança    Miranda do Douro    S. Martinho de Angueira    359    3 700,Auditor
26768412,Elen Caparica,Braga    Barcelos    Remelhe    1 410     518,Cozinheiro / chef
13808516,Maur�cio Sousa do Prado,Vila Real    Montalegre    Meixide    127    1 217,Maquinista
49512028,Cid�lia �lvaro,Aveiro    Castelo de Paiva    S. Martinho de Sardoura    1 931     375,Motorista
16437435,Du�lha Gil,Açores    Praia da Vitória    Lajes    3 753     1 115,Maquinista
45752194,Fabiano Estrada,Aveiro    Aveiro    S. Jacinto    1 016     1 302,Gestor de produto
38878260,D�nia Boaventura,Bragança    Mirandela    Mirandela    11 109     2 978,Eletricista
35049994,Jana�na Monjardim,Braga    Vila Verde    DosS.s    511    394,Técnico ambiental
19618434,D�cio Doutiz,Beja    Alvito    Alvito    1 360     13 639,Cientista de dados
82935939,Nero Cruz,Guarda    Gouveia    Vila Cortês da Serra    312    1 001,Rececionista de hotel
13085611,Eul�lia Saloio,Leiria    Pombal    Louriçal    5 095     4 804,Ator
46676679,Elton Calheiros,Coimbra    Montemor-o-Velho    Arazede    5 956     5 272,Cabeleireiro
90625383,Hern�ni Laranjeira,Aveiro    Águeda    Lamas do Vouga    760    376,Guia turístico
15350623,Gertrudes Falc�o,Braga    Guimarães    Sande (S. Clemente)    1 722     579,Comercial / vendedor
67652456,Isa Rebotim,Porto    Baião    Ribadouro    410    307,Advogado
80099796,Orlanda Bessa,Aveiro    Sta. Maria da Feira    Sta. Maria de Lamas    5 120     392,Ator
10013859,Quirino Vidal,Santarem    Almeirim    Raposa    591    6 547,Empreendedor
27185457,Bianca Passos,Braga    Celorico de Basto    Fervença    1 410     1 118,Piloto
96595663,Miracema Cardim,Bragança    Miranda do Douro    Atenor    172    2 311,Educador social
17750072,Augusta Camarinho,Braga    Guimarães    Mascotelos    1 328     131,Assistente dentário
54128877,Vitorino Garcez,Santarem    Ferreira do Zêzere    Chãos    744    2 514,Tradutor
62120264,Cristina Castello,Bragança    Bragança    Sortes    320    2 193,Web designer
34636573,Leonel Rabello,Leiria    Figueiró dos Vinhos    Arega    1 154     2 849,Comercial / vendedor
28445135,Vitorino Teixeira,Guarda    Guarda    Arrifana    735    1 716,Escritor
28586392,Viriato Esteves,Madeira    Funchal    Funchal (S. Pedro)    7 681     149,Contabilista
83148064,Gerson Dantas,Leiria    Batalha    S. Mamede    3 513     4 038,Jornalista
98861291,�ngela Forte,Viseu    Mangualde    Freixiosa    280    716,Gestor
13332579,Sandro Barata,Vila Real    Chaves    Samaiões    1 353     866,Guia turístico
70507323,Amador Cani�a,Açores    Angra do Heroísmo    Doze Ribeiras    559    1 037,Educador social
99405791,H�lio Mourato,Porto    Felgueiras    Macieira da Lixa    2 065     512,Guia turístico
15862093,Arcelino Vila-Ch�,Viseu    Sta. Comba Dão    Ovoa    1 007     1 820,Polícia
49188840,Ant�nia Mederos,Braga    Braga    Navarra    454    224,Empregado de mesa
10106269,Cassilda Dinis,Lisboa    Odivelas    Olival de Basto    6 246     139,Procurador
18758331,Omar Gra�a,Viana do castelo    Vila Nova de Cerveira    Lovelhe    440    338,Investigador
21728273,L�cia Almada,Vila Real    Montalegre    Cabril    640    7 621,DevOps engineer
33819163,Isis Paranhos,Beja    Odemira    Colos    1 243     10 629,Engenheiro industrial
35432572,Aponino Grillo,Vila Real    Mesão Frio    Vila Marim    1 475     716,Esteticista
37404705,Otoniel Negr�o,Braga    Braga    Sta. Lucrécia de Algeriz    485    449,Formador profissional
65158910,Dejanira Guedelha,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Fonte Arcada    1 362     560,Bombeiro
20015364,Matilde Macena,Leiria    Pombal    Carriço    3 872     8 483,Analista de dados
93756858,Blenda Prudente,Aveiro    Anadia    S. Lourenço do Bairro    2 553     1 495,Especialista em cibersegurança
36722154,Clodoaldo Doutis,Viana do castelo    Valença    Gondomil    344    1 000,Psicólogo
19448150,Ol�mpia Pessoa,Viana do castelo    Ponte da Barca    Vila Chã (S. João Baptista)    601    1 011,Freelancer
